media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/11/19,5/17/19,MED-1434,RealGood Interactive Media Inc.,AlphaBeta,10751,PASS -THROUGH MEDIA,7016,30000,7504,79010,23793
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/11/19,5/17/19,MED-2493,RealGood Interactive Media Inc.,AlphaBeta,79328,PASS -THROUGH MEDIA,7016,30000,7504,79010,183547
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/11/19,5/17/19,MED-4576,RealGood Interactive Media Inc.,AlphaBeta,36774,PASS -THROUGH MEDIA,7016,30000,7504,79010,106840
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/12/19,5/17/19,MED-8270,RealGood Interactive Media Inc.,AlphaBeta,67696,PASS -THROUGH MEDIA,7016,30000,7504,79010,181379
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/12/19,5/17/19,MED-4979,RealGood Interactive Media Inc.,Googly Ads,22861,PASS -THROUGH MEDIA,7016,30024,6063,79010,22737
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/12/19,5/18/19,MED-1828,RealGood Interactive Media Inc.,Googly Ads,57254,PASS -THROUGH MEDIA,7016,82337,6063,79005,38331
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/12/19,5/19/19,MED-9069,RealGood Interactive Media Inc.,Googly Ads,51938,PASS -THROUGH MEDIA,2808,28101,6056,79010,41921
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/13/19,5/20/19,MED-4985,RealGood Interactive Media Inc.,Googly Ads,59688,PASS -THROUGH MEDIA,1808,18801,6063,79005,62795
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/13/19,5/20/19,MED-8093,Critical Point Social Media Agency,Spacebook,93628,PASS -THROUGH MEDIA,7016,30024,6063,79010,68911
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/13/19,5/20/19,MED-3817,Critical Point Social Media Agency,Spacebook,60593,PASS -THROUGH MEDIA,7016,82337,6063,79005,51079
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/13/19,5/20/19,MED-2919,RealGood Interactive Media Inc.,Zing,28045,PASS -THROUGH MEDIA,2808,28101,6056,79010,210057
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/14/19,5/20/19,MED-4595,RealGood Interactive Media Inc.,Zing,3679,PASS -THROUGH MEDIA,1808,18801,6063,79005,7748
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/14/19,5/20/19,MED-8721,RealGood Interactive Media Inc.,Baja Vista,60507,PASS -THROUGH MEDIA,7016,30024,6063,79010,159152
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/14/19,5/20/19,MED-7981,RealGood Interactive Media Inc.,Baja Vista,34215,PASS -THROUGH MEDIA,7016,82337,6063,79005,68132
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/14/19,5/21/19,MED-4246,RealGood Interactive Media Inc.,Baja Vista,55497,PASS -THROUGH MEDIA,2808,28101,6056,79010,193558
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/15/19,5/21/19,MED-6301,RealGood Interactive Media Inc.,Baja Vista,23479,PASS -THROUGH MEDIA,1808,18801,6063,79005,56858
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/15/19,5/21/19,MED-6808,Critical Point Social Media Agency,Spacebook,28509,PASS -THROUGH MEDIA,7016,30024,6063,79010,11896
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/16/19,5/22/19,MED-9368,Critical Point Social Media Agency,Spacebook,11537,PASS -THROUGH MEDIA,7016,82337,6063,79010,7961
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/16/19,5/22/19,MED-1805,RealGood Interactive Media Inc.,Googly Ads,38916,PASS -THROUGH MEDIA,1608,16060,6078,79010,38020
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/16/19,5/23/19,MED-9593,RealGood Interactive Media Inc.,Googly Ads,94754,PASS -THROUGH MEDIA,2808,28101,6063,79025,67992
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/17/19,5/23/19,MED-9064,RealGood Interactive Media Inc.,Googly Ads,94604,PASS -THROUGH MEDIA,1808,18801,6063,79010,76131
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/17/19,5/23/19,MED-6507,RealGood Interactive Media Inc.,Zing,93617,PASS -THROUGH MEDIA,7016,30024,6063,79010,270473
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/17/19,5/23/19,MED-3607,RealGood Interactive Media Inc.,Zing,19995,PASS -THROUGH MEDIA,7016,82337,6063,79010,35198
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/18/19,5/23/19,MED-8833,Critical Point Social Media Agency,Spacebook,2553,PASS -THROUGH MEDIA,1608,16060,6078,79010,1588
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/18/19,5/23/19,MED-7348,RealGood Interactive Media Inc.,Zing,66100,PASS -THROUGH MEDIA,2808,28101,6063,79025,453831
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/18/19,5/24/19,MED-9379,RealGood Interactive Media Inc.,Zing,17852,PASS -THROUGH MEDIA,1808,18801,6063,79010,49250
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/18/19,5/24/19,MED-2233,RealGood Interactive Media Inc.,Baja Vista,47909,PASS -THROUGH MEDIA,7016,30024,6063,79010,87416
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/19/19,5/25/19,MED-7687,RealGood Interactive Media Inc.,Baja Vista,62752,PASS -THROUGH MEDIA,7016,82337,6063,79010,119460
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/19/19,5/25/19,MED-2792,RealGood Interactive Media Inc.,Baja Vista,31433,PASS -THROUGH MEDIA,1608,16060,6078,79010,110992
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/19/19,5/25/19,MED-4987,RealGood Interactive Media Inc.,Baja Vista,8181,PASS -THROUGH MEDIA,2808,28101,6063,79025,16933
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/20/19,5/25/19,MED-1905,RealGood Interactive Media Inc.,Baja Vista,44635,PASS -THROUGH MEDIA,1808,18801,6063,79010,167133
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/20/19,5/25/19,MED-3772,RealGood Interactive Media Inc.,Googly Ads,90523,PASS -THROUGH MEDIA,7016,30024,6063,79010,57700
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/20/19,5/25/19,MED-9118,RealGood Interactive Media Inc.,Googly Ads,80959,PASS -THROUGH MEDIA,7016,82337,6063,79010,45648
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/20/19,5/26/19,MED-9218,RealGood Interactive Media Inc.,Googly Ads,10339,PASS -THROUGH MEDIA,1808,18801,6063,79010,7410
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/20/19,5/26/19,MED-1294,RealGood Interactive Media Inc.,Baja Vista,94434,PASS -THROUGH MEDIA,7016,30024,6063,79010,600607
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/20/19,5/26/19,MED-8904,RealGood Interactive Media Inc.,Baja Vista,6835,PASS -THROUGH MEDIA,7016,82337,6063,79010,13267
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/20/19,5/26/19,MED-3748,Critical Point Social Media Agency,Spacebook,44255,PASS -THROUGH MEDIA,1808,18801,6063,79010,22008
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/21/19,5/26/19,MED-1199,RealGood Interactive Media Inc.,Googly Ads,30286,PASS -THROUGH MEDIA,7016,30000,7434,79045,27240
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/22/19,5/27/19,MED-7814,RealGood Interactive Media Inc.,Googly Ads,86369,PASS -THROUGH MEDIA,7016,30000,7434,79045,48698
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/22/19,5/28/19,MED-7881,RealGood Interactive Media Inc.,Googly Ads,74243,PASS -THROUGH MEDIA,7016,30000,7434,79045,67711
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/22/19,5/28/19,MED-5216,RealGood Interactive Media Inc.,Googly Ads,54039,PASS -THROUGH MEDIA,7016,30000,7434,79045,57573
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/23/19,5/28/19,MED-9724,RealGood Interactive Media Inc.,Googly Ads,55918,PASS -THROUGH MEDIA,7016,30000,7434,79045,36462
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/23/19,5/28/19,MED-6839,RealGood Interactive Media Inc.,Googly Ads,56040,PASS -THROUGH MEDIA,7016,30000,7434,79045,62513
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/23/19,5/29/19,MED-8331,RealGood Interactive Media Inc.,Zing,55657,PASS -THROUGH MEDIA,7016,30000,7434,79045,150607
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/23/19,5/29/19,MED-8758,RealGood Interactive Media Inc.,Zing,92738,PASS -THROUGH MEDIA,7016,30000,7434,79045,703060
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/24/19,5/29/19,MED-8645,RealGood Interactive Media Inc.,Zing,98287,PASS -THROUGH MEDIA,7016,30000,7434,79045,243195
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/24/19,5/29/19,MED-1505,RealGood Interactive Media Inc.,Zing,51155,PASS -THROUGH MEDIA,7016,30000,7434,79045,477767
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/24/19,5/31/19,MED-4438,RealGood Interactive Media Inc.,Zing,35251,PASS -THROUGH MEDIA,7016,30000,7434,79045,64872
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/24/19,6/1/19,MED-6342,Critical Point Social Media Agency,Spacebook,89825,PASS -THROUGH MEDIA,7016,30000,7434,79045,31173
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/24/19,6/1/19,MED-1837,Critical Point Social Media Agency,Spacebook,73807,PASS -THROUGH MEDIA,7016,30000,7434,79045,38261
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/25/19,6/1/19,MED-1796,Critical Point Social Media Agency,Spacebook,45797,PASS -THROUGH MEDIA,7016,30000,7434,79045,20719
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/25/19,6/1/19,MED-2425,RealGood Interactive Media Inc.,Baja Vista,85306,PASS -THROUGH MEDIA,7016,30000,7434,79045,417375
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/26/19,6/2/19,MED-4754,RealGood Interactive Media Inc.,Baja Vista,40165,PASS -THROUGH MEDIA,7016,30000,7434,79045,109130
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/27/19,6/2/19,MED-2264,RealGood Interactive Media Inc.,Baja Vista,91670,PASS -THROUGH MEDIA,7016,30000,7434,79045,393390
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/27/19,6/2/19,MED-2180,RealGood Interactive Media Inc.,Baja Vista,13150,PASS -THROUGH MEDIA,7016,30000,7434,79045,65700
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/27/19,6/2/19,MED-5318,RealGood Interactive Media Inc.,Googly Ads,80776,PASS -THROUGH MEDIA,7016,82337,5965,79010,72583
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/27/19,6/3/19,MED-6252,RealGood Interactive Media Inc.,Googly Ads,20496,PASS -THROUGH MEDIA,7016,82337,6056,79010,12164
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/27/19,6/3/19,MED-3869,RealGood Interactive Media Inc.,Zing,87640,PASS -THROUGH MEDIA,7016,82337,5965,79010,166036
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/27/19,6/3/19,MED-9202,RealGood Interactive Media Inc.,Zing,37596,PASS -THROUGH MEDIA,7016,82337,6056,79010,277873
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/28/19,6/4/19,MED-5060,Critical Point Social Media Agency,Spacebook,30409,PASS -THROUGH MEDIA,7016,82337,5965,79010,11261
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/28/19,6/4/19,MED-6452,RealGood Interactive Media Inc.,Baja Vista,92628,PASS -THROUGH MEDIA,7016,82337,6056,79010,160465
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/29/19,6/4/19,MED-1947,RealGood Interactive Media Inc.,Googly Ads,16919,PASS -THROUGH MEDIA,7016,20002,5938,79010,14749
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/29/19,6/5/19,MED-8267,RealGood Interactive Media Inc.,Googly Ads,61673,PASS -THROUGH MEDIA,7016,82337,5938,79010,60802
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/29/19,6/6/19,MED-3096,RealGood Interactive Media Inc.,Googly Ads,11903,PASS -THROUGH MEDIA,7016,30000,7504,79010,11430
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/30/19,6/6/19,MED-2587,RealGood Interactive Media Inc.,Googly Ads,50338,PASS -THROUGH MEDIA,7016,30000,7504,79010,34694
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/30/19,6/6/19,MED-6737,RealGood Interactive Media Inc.,Googly Ads,21505,PASS -THROUGH MEDIA,7016,30000,7504,79010,23227
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/31/19,6/7/19,MED-2239,RealGood Interactive Media Inc.,Googly Ads,58841,PASS -THROUGH MEDIA,7016,30000,7504,79010,71697
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/31/19,6/7/19,MED-5775,RealGood Interactive Media Inc.,Googly Ads,30088,PASS -THROUGH MEDIA,7016,30000,7504,79010,19459
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/31/19,6/8/19,MED-4670,RealGood Interactive Media Inc.,Zing,94697,PASS -THROUGH MEDIA,7016,20002,5938,79010,174862
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/31/19,6/8/19,MED-5040,Critical Point Social Media Agency,Spacebook,74508,PASS -THROUGH MEDIA,7016,82337,5938,79010,57337
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/31/19,6/9/19,MED-3150,RealGood Interactive Media Inc.,Zing,35699,PASS -THROUGH MEDIA,7016,30000,7504,79010,199189
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/1/19,6/10/19,MED-2428,RealGood Interactive Media Inc.,Zing,17595,PASS -THROUGH MEDIA,7016,30000,7504,79010,39862
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/1/19,6/10/19,MED-4503,RealGood Interactive Media Inc.,Zing,47557,PASS -THROUGH MEDIA,7016,30000,7504,79010,82869
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/1/19,6/10/19,MED-8611,RealGood Interactive Media Inc.,Zing,19528,PASS -THROUGH MEDIA,7016,30000,7504,79010,75398
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/1/19,6/10/19,MED-2603,RealGood Interactive Media Inc.,Zing,49935,PASS -THROUGH MEDIA,7016,30000,7504,79010,84271
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/1/19,6/10/19,MED-1648,Critical Point Social Media Agency,Spacebook,13031,PASS -THROUGH MEDIA,7016,20002,5938,79010,6818
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/2/19,6/10/19,MED-4581,RealGood Interactive Media Inc.,Baja Vista,26137,PASS -THROUGH MEDIA,7016,82337,5938,79010,152441
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/2/19,6/11/19,MED-7908,RealGood Interactive Media Inc.,Baja Vista,85251,PASS -THROUGH MEDIA,7016,30000,7504,79010,151514
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/3/19,6/11/19,MED-9381,RealGood Interactive Media Inc.,Baja Vista,58972,PASS -THROUGH MEDIA,7016,30000,7504,79010,161466
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/3/19,6/11/19,MED-1006,RealGood Interactive Media Inc.,Baja Vista,94444,PASS -THROUGH MEDIA,7016,30000,7504,79010,464135
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/4/19,6/11/19,MED-6923,RealGood Interactive Media Inc.,Baja Vista,75591,PASS -THROUGH MEDIA,7016,30000,7504,79010,137774
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/4/19,6/11/19,MED-9031,RealGood Interactive Media Inc.,Baja Vista,75399,PASS -THROUGH MEDIA,7016,30000,7504,79010,264672
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/4/19,6/11/19,MED-4916,RealGood Interactive Media Inc.,AlphaBeta,50512,PASS -THROUGH MEDIA,7016,20002,5938,79010,224165
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/4/19,6/11/19,MED-6942,RealGood Interactive Media Inc.,AlphaBeta,48484,PASS -THROUGH MEDIA,7016,82337,5938,79010,336202
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/4/19,6/12/19,MED-2011,Critical Point Social Media Agency,Spacebook,62276,PASS -THROUGH MEDIA,7016,30000,7504,79010,45900
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/4/19,6/12/19,MED-4663,RealGood Interactive Media Inc.,AlphaBeta,5993,PASS -THROUGH MEDIA,7016,30000,7504,79010,38961
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/5/19,6/12/19,MED-4401,Critical Point Social Media Agency,Spacebook,5684,PASS -THROUGH MEDIA,7016,30000,7504,79010,5453
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/6/19,6/12/19,MED-1966,RealGood Interactive Media Inc.,AlphaBeta,84843,PASS -THROUGH MEDIA,7016,30000,7504,79010,372187
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/6/19,6/13/19,MED-4063,Critical Point Social Media Agency,Spacebook,33643,PASS -THROUGH MEDIA,7016,82337,6061,79010,26031
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/7/19,6/13/19,MED-4228,RealGood Interactive Media Inc.,Googly Ads,43235,PASS -THROUGH MEDIA,1808,18801,6067,79010,38202
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/7/19,6/13/19,MED-2880,RealGood Interactive Media Inc.,Zing,64612,PASS -THROUGH MEDIA,7016,82337,6061,79010,386098
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/7/19,6/14/19,MED-2635,RealGood Interactive Media Inc.,Zing,73079,PASS -THROUGH MEDIA,1808,18801,6067,79010,139945
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/7/19,6/14/19,MED-5827,RealGood Interactive Media Inc.,Baja Vista,9515,PASS -THROUGH MEDIA,7016,82337,6061,79010,36701
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/8/19,6/14/19,MED-4705,RealGood Interactive Media Inc.,Baja Vista,92191,PASS -THROUGH MEDIA,1808,18801,6067,79010,397667
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/8/19,6/14/19,MED-8028,RealGood Interactive Media Inc.,Googly Ads,28027,PASS -THROUGH MEDIA,7016,30000,7504,79010,16848
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/9/19,6/14/19,MED-5113,RealGood Interactive Media Inc.,Baja Vista,80869,PASS -THROUGH MEDIA,7016,30000,7504,79010,259032
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/9/19,6/14/19,MED-6533,RealGood Interactive Media Inc.,Googly Ads,68828,PASS -THROUGH MEDIA,7016,20002,5938,79010,55661
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/9/19,6/15/19,MED-3793,RealGood Interactive Media Inc.,Googly Ads,19415,PASS -THROUGH MEDIA,7016,82337,5965,79010,22021
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/9/19,6/15/19,MED-7622,RealGood Interactive Media Inc.,Googly Ads,65460,PASS -THROUGH MEDIA,7016,82337,5938,79010,47294
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/9/19,6/15/19,MED-1444,RealGood Interactive Media Inc.,Googly Ads,12126,PASS -THROUGH MEDIA,7016,82337,5965,79010,10326
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/9/19,6/16/19,MED-9447,RealGood Interactive Media Inc.,Googly Ads,95288,PASS -THROUGH MEDIA,7016,30000,7504,79010,57696
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/10/19,6/16/19,MED-9970,RealGood Interactive Media Inc.,Googly Ads,74319,PASS -THROUGH MEDIA,7016,82337,6056,79010,65510
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/10/19,6/17/19,MED-8224,RealGood Interactive Media Inc.,Googly Ads,67646,PASS -THROUGH MEDIA,7016,30000,7504,79010,43985
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/10/19,6/17/19,MED-9952,RealGood Interactive Media Inc.,Googly Ads,55899,PASS -THROUGH MEDIA,7016,82337,6056,79010,53018
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/10/19,6/17/19,MED-8114,RealGood Interactive Media Inc.,Googly Ads,30162,PASS -THROUGH MEDIA,7016,30000,7504,79010,34009
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/10/19,6/18/19,MED-4357,RealGood Interactive Media Inc.,Googly Ads,30423,PASS -THROUGH MEDIA,7016,82337,6056,79010,27338
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/11/19,6/18/19,MED-1581,RealGood Interactive Media Inc.,Googly Ads,37901,PASS -THROUGH MEDIA,7016,30000,7504,79010,33926
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/11/19,6/18/19,MED-9460,RealGood Interactive Media Inc.,Googly Ads,20730,PASS -THROUGH MEDIA,7016,82337,6056,79010,15156
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/11/19,6/18/19,MED-6478,RealGood Interactive Media Inc.,Googly Ads,34682,PASS -THROUGH MEDIA,7016,30000,7504,79010,21430
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/12/19,6/19/19,MED-4380,Critical Point Social Media Agency,Spacebook,48237,PASS -THROUGH MEDIA,7016,82337,6056,79010,29312
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/12/19,6/20/19,MED-7424,Critical Point Social Media Agency,Spacebook,26875,PASS -THROUGH MEDIA,7016,20002,5938,79010,16852
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/12/19,6/20/19,MED-5107,RealGood Interactive Media Inc.,Baja Vista,90491,PASS -THROUGH MEDIA,7016,82337,5965,79010,177527
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/13/19,6/21/19,MED-6513,RealGood Interactive Media Inc.,Baja Vista,26508,PASS -THROUGH MEDIA,7016,82337,5938,79010,77361
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/13/19,6/21/19,MED-2264,RealGood Interactive Media Inc.,Baja Vista,98198,PASS -THROUGH MEDIA,7016,82337,5965,79010,261869
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/13/19,6/21/19,MED-5997,RealGood Interactive Media Inc.,Baja Vista,80090,PASS -THROUGH MEDIA,7016,30000,7504,79010,176553
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/14/19,6/21/19,MED-2254,RealGood Interactive Media Inc.,Baja Vista,92987,PASS -THROUGH MEDIA,7016,82337,6056,79010,464468
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/15/19,6/22/19,MED-2891,Critical Point Social Media Agency,Spacebook,61428,PASS -THROUGH MEDIA,7016,30000,7504,79010,41715
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/16/19,6/22/19,MED-9183,RealGood Interactive Media Inc.,Baja Vista,38242,PASS -THROUGH MEDIA,7016,82337,6056,79010,119873
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/16/19,6/23/19,MED-2967,RealGood Interactive Media Inc.,Baja Vista,58701,PASS -THROUGH MEDIA,7016,30000,7504,79010,463630
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/16/19,6/23/19,MED-2186,RealGood Interactive Media Inc.,Baja Vista,24335,PASS -THROUGH MEDIA,7016,82337,6056,79010,235069
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/17/19,6/23/19,MED-8903,Critical Point Social Media Agency,Spacebook,1687,PASS -THROUGH MEDIA,7016,30000,7504,79010,636
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/17/19,6/24/19,MED-3134,RealGood Interactive Media Inc.,Baja Vista,66321,PASS -THROUGH MEDIA,7016,82337,6056,79010,140868
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/18/19,6/24/19,MED-5372,RealGood Interactive Media Inc.,Baja Vista,35083,PASS -THROUGH MEDIA,7016,30000,7504,79010,190659
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/18/19,6/24/19,MED-3914,RealGood Interactive Media Inc.,Baja Vista,20521,PASS -THROUGH MEDIA,7016,82337,6056,79010,200455
